transaction_id,txn_date,year,year_month,customer_code,region,qty,unit_price,item_supply_amount,supply_amount,tax,total_amount,is_modified,invoice_type,issue_type,receipt_type
T1218,2026-04-30,2026,2026-04,C07,경상남도 창원시,113880,379,43160520,43160520,4316052,47476572,N,세금계산서,ASP발급,청구
T1219,2026-04-30,2026,2026-04,C28,경상남도 창녕군,639280,11,7032080,7032080,703208,7735288,N,세금계산서,ASP발급,청구
T1220,2026-04-30,2026,2026-04,C14,전북특별자치도 군산시,252180,373,94063140,94063140,9406314,103469454,N,세금계산서,ASP발급,청구
T1221,2026-04-30,2026,2026-04,C23,경기도 수원시,232470,450,104611500,104611500,10461150,115072650,N,세금계산서,ASP발급,청구
T1222,2026-04-30,2026,2026-04,C08,경기도 용인시,164620,435,71609700,77075820,7707582,84783402,N,세금계산서,ASP발급,청구
T1223,2026-04-30,2026,2026-04,C08,경기도 용인시,816967,18,14705406,15585406,1558540,17143946,N,세금계산서,ASP발급,청구
T1224,2026-04-30,2026,2026-04,C18,대구광역시 달서구,1913380,9,17220420,17220420,1722042,18942462,N,세금계산서,ASP발급,청구
T1225,2026-04-30,2026,2026-04,C28,경상남도 창녕군,3129680,9,28167120,28167120,2816712,30983832,N,세금계산서,ASP발급,청구
T1226,2026-04-30,2026,2026-04,C12,경기도 용인시,989044,18,17802792,17802792,1780279,19583071,N,세금계산서,ASP발급,청구
T1227,2026-04-30,2026,2026-04,C12,경기도 용인시,17,20000,340000,340000,34000,374000,N,세금계산서,ASP발급,청구
T1228,2026-04-30,2026,2026-04,C12,경기도 용인시,127060,18,2287080,2287080,228708,2515788,N,세금계산서,ASP발급,청구
T1229,2026-04-30,2026,2026-04,C03,서울특별시 송파구,376130,370,139168100,139168100,13916810,153084910,N,세금계산서,ASP발급,청구
T1230,2026-04-30,2026,2026-04,C03,서울특별시 송파구,350000,383,134050000,244849000,24484900,269333900,N,세금계산서,ASP발급,청구
T1231,2026-04-30,2026,2026-04,C03,서울특별시 송파구,16890,451,7617390,81593490,8159349,89752839,N,세금계산서,ASP발급,청구
T1232,2026-04-30,2026,2026-04,C01,경상북도 안동시,861488,408,351487104,376282104,37628210,413910314,N,세금계산서,ASP발급,청구
T1233,2026-04-30,2026,2026-04,C01,경상북도 안동시,352240,400,140896000,140896000,14089600,154985600,N,세금계산서,ASP발급,청구
T1234,2026-04-30,2026,2026-04,C01,경상북도 안동시,680740,14,9530360,9530360,953036,10483396,N,세금계산서,ASP발급,청구
T1235,2026-04-30,2026,2026-04,C01,경상북도 안동시,25670,395,10139650,10139650,1013965,11153615,N,세금계산서,ASP발급,청구
T1236,2026-05-07,2026,2026-05,C22,충청북도 진천군,300000,395,118500000,118500000,11850000,130350000,N,세금계산서,ASP발급,청구
T1237,2026-05-11,2026,2026-05,C18,대구광역시 달서구,1,20000,20000,295000,29500,324500,N,세금계산서,인터넷발급,청구
T1238,2026-05-11,2026,2026-05,C18,대구광역시 달서구,4,20000,80000,880000,88000,968000,N,세금계산서,인터넷발급,청구
T1239,2026-05-11,2026,2026-05,C18,대구광역시 달서구,2,20000,40000,490000,49000,539000,N,세금계산서,인터넷발급,청구
T1240,2026-05-11,2026,2026-05,C18,대구광역시 달서구,1,20000,20000,295000,29500,324500,N,세금계산서,인터넷발급,청구
T1241,2026-05-11,2026,2026-05,C18,대구광역시 달서구,4,20000,80000,1055000,105500,1160500,N,세금계산서,인터넷발급,청구
T1242,2026-05-14,2026,2026-05,C18,대구광역시 달서구,5,20000,100000,1425000,142500,1567500,N,세금계산서,인터넷발급,청구
T1243,2026-05-14,2026,2026-05,C18,대구광역시 달서구,1,20000,20000,295000,29500,324500,N,세금계산서,인터넷발급,청구
T1244,2026-05-14,2026,2026-05,C28,경상남도 창녕군,44,175000,7700000,7700000,770000,8470000,N,세금계산서,인터넷발급,청구
T1245,2026-05-14,2026,2026-05,C28,경상남도 창녕군,8,20000,160000,4910000,491000,5401000,N,세금계산서,인터넷발급,청구
T1246,2026-05-14,2026,2026-05,C18,대구광역시 달서구,1,20000,20000,295000,29500,324500,N,세금계산서,인터넷발급,청구
T1247,2026-05-15,2026,2026-05,C07,경상남도 창원시,500000,430,215000000,215000000,21500000,236500000,N,세금계산서,인터넷발급,청구
T1248,2026-05-15,2026,2026-05,C28,경상남도 창녕군,6,20000,120000,2120000,212000,2332000,N,세금계산서,인터넷발급,청구
T1249,2026-05-15,2026,2026-05,C28,경상남도 창녕군,-6,20000,-120000,-2120000,-212000,-2332000,Y,수정세금계산서,인터넷발급,청구
T1250,2026-05-15,2026,2026-05,C28,경상남도 창녕군,6,20000,120000,320000,32000,352000,Y,수정세금계산서,인터넷발급,청구
T1251,2026-05-15,2026,2026-05,C28,경상남도 창녕군,-6,20000,-120000,-320000,-32000,-352000,Y,수정세금계산서,인터넷발급,청구
T1252,2026-05-15,2026,2026-05,C28,경상남도 창녕군,6,20000,120000,3295000,329500,3624500,Y,수정세금계산서,인터넷발급,청구
T1253,2026-05-15,2026,2026-05,C18,대구광역시 달서구,13,175000,2275000,2275000,227500,2502500,N,세금계산서,인터넷발급,청구
T1254,2026-05-15,2026,2026-05,C18,대구광역시 달서구,10,175000,1750000,1750000,175000,1925000,N,세금계산서,인터넷발급,청구
T1255,2026-05-19,2026,2026-05,C28,경상남도 창녕군,17,175000,2975000,2975000,297500,3272500,N,세금계산서,인터넷발급,청구
T1256,2026-05-19,2026,2026-05,C28,경상남도 창녕군,14,175000,2450000,2450000,245000,2695000,N,세금계산서,인터넷발급,청구
T1257,2026-05-20,2026,2026-05,C33,경상남도 밀양시,27670,410,11344700,11344700,1134470,12479170,N,세금계산서,ASP발급,청구
T1258,2026-05-21,2026,2026-05,C18,대구광역시 달서구,21,175000,3675000,3675000,367500,4042500,N,세금계산서,인터넷발급,청구
T1259,2026-05-26,2026,2026-05,C18,대구광역시 달서구,1,175000,175000,295000,29500,324500,N,세금계산서,인터넷발급,청구
T1260,2026-05-26,2026,2026-05,C28,경상남도 창녕군,10,20000,200000,6000000,600000,6600000,N,세금계산서,인터넷발급,청구
T1261,2026-05-26,2026,2026-05,C39,경상남도 창원시,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,영수
T1262,2026-05-27,2026,2026-05,C18,대구광역시 달서구,1,175000,175000,175000,17500,192500,N,세금계산서,인터넷발급,청구
T1263,2026-05-27,2026,2026-05,C13,서울특별시 강남구,143890,419,60289910,60289910,6028991,66318901,N,세금계산서,ASP발급,청구
T1264,2026-05-28,2026,2026-05,C18,대구광역시 달서구,20,175000,3500000,3500000,350000,3850000,N,세금계산서,인터넷발급,청구
T1265,2026-05-28,2026,2026-05,C28,경상남도 창녕군,40,175000,7000000,7000000,700000,7700000,N,세금계산서,인터넷발급,청구
T1266,2026-05-28,2026,2026-05,C18,대구광역시 달서구,11,175000,1925000,1925000,192500,2117500,N,세금계산서,인터넷발급,청구
T1267,2026-05-28,2026,2026-05,C44,서울 광진구,29340,428,12557520,12557520,1255752,13813272,N,세금계산서,ASP발급,청구
T1268,2026-05-28,2026,2026-05,C24,경기도 안양시,293260,424,124342240,124342240,12434224,136776464,N,세금계산서,ASP발급,청구
T1269,2026-05-29,2026,2026-05,C27,서울특별시 강남구,2562648,19,48690312,49167212,4916721,54083933,N,세금계산서,ASP발급,청구
T1270,2026-05-31,2026,2026-05,C02,경상남도 김해시,782390,432,337992480,337992480,33799248,371791728,N,세금계산서,ASP발급,청구
T1271,2026-05-31,2026,2026-05,C07,경상남도 창원시,83660,379,31707140,31707140,3170714,34877854,N,세금계산서,ASP발급,청구
T1272,2026-05-31,2026,2026-05,C10,서울특별시 강동구,2003461,16,32055376,32055376,3205537,35260913,N,세금계산서,ASP발급,청구
T1273,2026-05-31,2026,2026-05,C18,대구광역시 달서구,87660,355,31119300,31119300,3111930,34231230,N,세금계산서,ASP발급,청구
T1274,2026-05-31,2026,2026-05,C07,경상남도 창원시,133480,13,1735240,2765240,276524,3041764,N,세금계산서,ASP발급,청구
T1275,2026-05-31,2026,2026-05,C39,경상남도 창원시,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,영수
T1276,2026-05-31,2026,2026-05,C20,인천광역시 중구,,,18440000,18440000,1844000,20284000,N,세금계산서,ASP발급,청구
T1277,2026-05-31,2026,2026-05,C18,대구광역시 달서구,1863390,9,16770510,17531180,1753118,19284298,N,세금계산서,ASP발급,청구
T1278,2026-05-31,2026,2026-05,C28,경상남도 창녕군,2053020,9,18477180,18477180,1847718,20324898,N,세금계산서,ASP발급,청구
T1279,2026-05-31,2026,2026-05,C18,대구광역시 달서구,-1863390,9,-16770510,-17531180,-1753118,-19284298,Y,수정세금계산서,ASP발급,청구
T1280,2026-05-31,2026,2026-05,C18,대구광역시 달서구,1863390,9,16770510,16770510,1677051,18447561,Y,수정세금계산서,ASP발급,청구
T1281,2026-05-31,2026,2026-05,C08,경기도 용인시,215160,470,101125200,101125200,10112520,111237720,N,세금계산서,ASP발급,청구
T1282,2026-05-31,2026,2026-05,C16,경기도 하남시,50800,486,24688800,24688800,2468880,27157680,N,세금계산서,ASP발급,청구
T1283,2026-05-31,2026,2026-05,C28,경상남도 창녕군,536530,11,5901830,5901830,590183,6492013,N,세금계산서,ASP발급,청구
T1284,2026-05-31,2026,2026-05,C01,경상북도 안동시,1546368,408,630918144,630918144,63091814,694009958,N,세금계산서,ASP발급,청구
T1285,2026-05-31,2026,2026-05,C01,경상북도 안동시,624540,14,8743560,8743560,874356,9617916,N,세금계산서,ASP발급,청구
T1286,2026-05-31,2026,2026-05,C01,경상북도 안동시,52170,440,22954800,22954800,2295480,25250280,N,세금계산서,ASP발급,청구
T1287,2026-05-31,2026,2026-05,C01,경상북도 안동시,-1546368,408,-630918144,-630918144,-63091814,-694009958,Y,수정세금계산서,ASP발급,청구
T1288,2026-05-31,2026,2026-05,C01,경상북도 안동시,1546368,408,630918144,647409344,64740934,712150278,Y,수정세금계산서,ASP발급,청구
T1289,2026-05-31,2026,2026-05,C03,서울특별시 송파구,550000,370,203500000,203500000,20350000,223850000,N,세금계산서,ASP발급,청구
T1290,2026-05-31,2026,2026-05,C03,서울특별시 송파구,1053280,450,473976000,473976000,47397600,521373600,N,세금계산서,ASP발급,청구
T1291,2026-05-31,2026,2026-05,C03,서울특별시 송파구,112750,451,50850250,97443100,9744310,107187410,N,세금계산서,ASP발급,청구
T1292,2026-05-31,2026,2026-05,C12,경기도 용인시,3838917,18,69100506,69100506,6910050,76010556,N,세금계산서,ASP발급,청구
T1293,2026-05-31,2026,2026-05,C12,경기도 용인시,52450,18,944100,1136250,113625,1249875,N,세금계산서,ASP발급,청구
T1294,2026-05-31,2026,2026-05,C12,경기도 용인시,33,20000,660000,660000,66000,726000,N,세금계산서,ASP발급,청구
T1295,2026-05-31,2026,2026-05,C14,전북특별자치도 군산시,217990,420,91555800,91555800,9155580,100711380,N,세금계산서,ASP발급,청구
T1296,2026-05-31,2026,2026-05,C05,경기도 평택시,304600,425,129455000,129455000,12945500,142400500,N,세금계산서,ASP발급,청구
T1297,2026-05-31,2026,2026-05,C04,부산광역시 수영구,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T1298,2026-05-31,2026,2026-05,C39,경상남도 창원시,,,-1000000,-1000000,-100000,-1100000,Y,수정세금계산서,ASP발급,영수
T1299,2026-05-31,2026,2026-05,C04,부산광역시 수영구,1080000,395,426600000,426600000,42660000,469260000,N,세금계산서,ASP발급,청구
T1300,2026-06-01,2026,2026-06,C18,대구광역시 달서구,8,20000,160000,4035000,403500,4438500,N,세금계산서,인터넷발급,청구
T1301,2026-06-01,2026,2026-06,C39,경상남도 창원시,,,1000000,1000000,100000,1100000,Y,수정세금계산서,ASP발급,영수
T1302,2026-06-02,2026,2026-06,C18,대구광역시 달서구,4,20000,80000,880000,88000,968000,N,세금계산서,인터넷발급,청구
T1303,2026-06-02,2026,2026-06,C18,대구광역시 달서구,17,175000,2975000,2975000,297500,3272500,N,세금계산서,인터넷발급,청구
T1304,2026-06-05,2026,2026-06,C28,경상남도 창녕군,31,175000,5425000,5425000,542500,5967500,N,세금계산서,인터넷발급,청구
T1305,2026-06-08,2026,2026-06,C28,경상남도 창녕군,19,175000,3325000,3325000,332500,3657500,N,세금계산서,인터넷발급,청구
T1306,2026-06-10,2026,2026-06,C28,경상남도 창녕군,8,20000,160000,4385000,438500,4823500,N,세금계산서,인터넷발급,청구
T1307,2026-06-10,2026,2026-06,C11,서울특별시 중구,500000,452,226000000,226000000,22600000,248600000,N,세금계산서,ASP발급,청구
T1308,2026-06-15,2026,2026-06,C07,경상남도 창원시,500000,428,214000000,214000000,21400000,235400000,N,세금계산서,인터넷발급,청구
T1309,2026-06-15,2026,2026-06,C09,전북특별자치도 전주시,500000,428,214000000,214000000,21400000,235400000,N,세금계산서,인터넷발급,청구
T1310,2026-06-15,2026,2026-06,C18,대구광역시 달서구,4,20000,80000,1055000,105500,1160500,N,세금계산서,인터넷발급,청구
T1311,2026-06-15,2026,2026-06,C28,경상남도 창녕군,8,20000,160000,5435000,543500,5978500,N,세금계산서,인터넷발급,청구
T1312,2026-06-15,2026,2026-06,C28,경상남도 창녕군,11,175000,1925000,1925000,192500,2117500,N,세금계산서,인터넷발급,청구
T1313,2026-06-15,2026,2026-06,C28,경상남도 창녕군,11,175000,1925000,1925000,192500,2117500,N,세금계산서,인터넷발급,청구
T1314,2026-06-15,2026,2026-06,C28,경상남도 창녕군,-11,175000,-1925000,-1925000,-192500,-2117500,Y,수정세금계산서,인터넷발급,청구
T1315,2026-06-15,2026,2026-06,C28,경상남도 창녕군,-11,175000,-1925000,-1925000,-192500,-2117500,Y,수정세금계산서,인터넷발급,청구
T1316,2026-06-15,2026,2026-06,C18,대구광역시 달서구,11,175000,1925000,1925000,192500,2117500,N,세금계산서,인터넷발급,청구
T1317,2026-06-15,2026,2026-06,C18,대구광역시 달서구,11,175000,1925000,1925000,192500,2117500,N,세금계산서,인터넷발급,청구
T1318,2026-06-16,2026,2026-06,C04,부산광역시 수영구,,,1000000,1000000,100000,1100000,N,세금계산서,ASP발급,청구
T1319,2026-06-18,2026,2026-06,C28,경상남도 창녕군,10,20000,200000,6350000,635000,6985000,N,세금계산서,인터넷발급,청구
T1320,2026-06-18,2026,2026-06,C22,충청북도 진천군,150000,395,59250000,59250000,5925000,65175000,N,세금계산서,ASP발급,청구
T1321,2026-06-22,2026,2026-06,C28,경상남도 창녕군,4,20000,80000,1055000,105500,1160500,N,세금계산서,인터넷발급,청구
T1322,2026-06-23,2026,2026-06,C06,충청남도 천안시,56600,425,24055000,247222140,24722214,271944354,N,세금계산서,ASP발급,청구
T1323,2026-06-29,2026,2026-06,C18,대구광역시 달서구,1,20000,20000,295000,29500,324500,N,세금계산서,인터넷발급,청구
T1324,2026-06-29,2026,2026-06,C03,서울특별시 송파구,700000,429,300300000,300300000,30030000,330330000,N,세금계산서,ASP발급,청구
T1325,2026-06-29,2026,2026-06,C03,서울특별시 송파구,35350,451,15942850,26635150,2663515,29298665,N,세금계산서,ASP발급,청구
T1326,2026-06-29,2026,2026-06,C54,서울특별시 송파구,148910,433,64478030,64478030,6447803,70925833,N,세금계산서,ASP발급,청구
T1327,2026-06-29,2026,2026-06,C27,서울특별시 강남구,4328096,19,82233824,68193824,6819382,75013206,N,세금계산서,ASP발급,청구
T1328,2026-06-29,2026,2026-06,C54,서울특별시 송파구,-148910,433,-64478030,-64478030,-6447803,-70925833,Y,수정세금계산서,ASP발급,청구
T1329,2026-06-29,2026,2026-06,C13,서울특별시 강남구,148910,433,64478030,64478030,6447803,70925833,Y,수정세금계산서,ASP발급,청구
T1330,2026-06-30,2026,2026-06,C10,서울특별시 강동구,4401731,16,70427696,70427696,7042769,77470465,N,세금계산서,ASP발급,청구
T1331,2026-06-30,2026,2026-06,C24,경기도 안양시,297880,438,130471440,130471440,13047144,143518584,N,세금계산서,ASP발급,청구
T1332,2026-06-30,2026,2026-06,C18,대구광역시 달서구,30430,355,10802650,10802650,1080265,11882915,N,세금계산서,ASP발급,청구
T1333,2026-06-30,2026,2026-06,C07,경상남도 창원시,114260,379,43304540,43304540,4330454,47634994,N,세금계산서,ASP발급,청구
T1334,2026-06-30,2026,2026-06,C02,경상남도 김해시,997330,432,430846560,430846560,43084656,473931216,N,세금계산서,ASP발급,청구
T1335,2026-06-30,2026,2026-06,C05,경기도 평택시,86370,425,36707250,128650530,12865053,141515583,N,세금계산서,ASP발급,청구
T1336,2026-06-30,2026,2026-06,C20,인천광역시 중구,,,26860000,26860000,2686000,29546000,N,세금계산서,ASP발급,청구
T1337,2026-06-30,2026,2026-06,C16,경기도 하남시,26510,486,12883860,12883860,1288386,14172246,N,세금계산서,ASP발급,청구
T1338,2026-06-30,2026,2026-06,C18,대구광역시 달서구,1165080,9,10485720,10485720,1048572,11534292,N,세금계산서,ASP발급,청구
T1339,2026-06-30,2026,2026-06,C28,경상남도 창녕군,1522320,9,13700880,13700880,1370088,15070968,N,세금계산서,ASP발급,청구
T1340,2026-06-30,2026,2026-06,C08,경기도 용인시,84180,470,39564600,39564600,3956460,43521060,N,세금계산서,ASP발급,청구
